country,year,domestic_equity_real,international_equity_real,international_equity_real_constant_real_fx,world_equity_real_resident_reconstructed,xrusd,world_equity_real,world_equity_source,bond_real,bill_real,world_bond_real,world_bond_real_fixed_notional,world_bill_real,world_bond_real_unhedged,world_bill_real_unhedged,world_bond_issuers,inflation,trend_real,trend_real_fixed_notional,trend_cash_us_real,trend_real_unhedged,gold_real
Australia,1927,0.10356371463310432,0.2516027497706401,0.2609486996651907,0.2501866375030293,0.41433834413409815,0.2476862642280233,"reconstructed, resident currency",0.03887701410364697,0.023143750333802116,0.04809293892284772,0.0500293650265764,0.023143750333802116,0.09581110242271329,0.0716257976591016,16,0.018518444444444393,0.2377913480130187,0.23904343657318394,0.06069651650102048,0.24383203512591622,-0.015361188083041988
Australia,1928,0.16639631263078547,0.30359420921581504,0.325347637846073,0.30268279043378543,0.4151414263418,0.3000774248529179,"reconstructed, resident currency",0.03544721987935029,0.0327025006928654,0.06513769510068323,0.06446345602919412,0.0327025006928654,0.06264754353755442,0.030801227697603815,16,0.009090982479344145,0.2926919742607419,0.2905181578183833,0.05045226040342521,0.2830796815723866,-0.01834291958664447
Australia,1929,-0.05300000309944153,-0.02182840990205237,-0.07371077871922466,-0.02202697086383143,0.4365832221661474,-0.023982916922103747,"reconstructed, resident currency",-0.01681390590965748,0.04343852028250694,0.05626404410516184,0.05995535080218173,0.04343852028250694,0.10639984332502683,0.09262655210198406,16,0.0,0.19072831999091377,0.19925912073609942,0.03785806464463959,0.2455316004890511,0.04569120242725977
Australia,1930,-0.23388235709246474,0.054144654174456575,-0.18383850441346408,0.05255615086701049,0.5307128194828947,0.05045103856527655,"reconstructed, resident currency",0.0399930928559864,0.13550662501331634,0.1814954466121681,0.20190606220080443,0.13550662501331634,0.4096536990052517,0.35247924576188083,16,-0.08108108108108103,0.21107892259107208,0.25296651082093713,0.10740235214556271,0.525892432598642,0.36917799614589897
Australia,1931,0.22504091744654553,-0.3067208356522195,-0.2937342094178655,-0.3040696357558288,0.5523449889357013,-0.3054614964843171,"reconstructed, resident currency",0.08032224730167936,0.08538051690210313,0.036654864338833804,0.038321360788073244,0.08538051690210313,-0.015436979384929495,0.029476754873647055,15,-0.039215764705882394,0.28409417288652583,0.2953773049476338,0.15094084355712933,0.34251746508523273,0.08638567421990562
Australia,1932,0.3011061618079296,0.267599804619701,0.09757981952382255,0.26789639503645657,0.7169864074720653,0.2653606022463837,"reconstructed, resident currency",0.39123363835069336,0.07681546905168579,0.19431499713659983,0.20784810287425248,0.07681546905168579,0.35222006070980116,0.22572153528842442,15,-0.04081616659723808,0.06640175816199201,0.07793757334444518,0.16025907588768828,0.4015550931971881,0.35342389908798655
Australia,1933,0.25600001215934753,0.2377622231906824,0.38975151143872133,0.23794506138121996,0.5933163830278935,0.23546917125845757,"reconstructed, resident currency",0.05805879086256027,0.02768038958311081,0.06962941882387708,0.07785157941873555,0.02768038958311081,0.13924475684632953,0.09132450830650614,16,0.0,-0.10963583515681319,-0.07537849330416979,0.030170519994877854,-0.2991631581866777,-0.22132379017573367
Australia,1934,0.23200000822544098,-0.04429629054350359,0.015597155403761425,-0.041376028454539804,0.5002905825283235,-0.0432932763976307,"reconstructed, resident currency",0.0723716989159584,0.02591796964406967,0.14371199484650643,0.1423921131873227,0.02591796964406967,0.12483565112692308,0.007782910790309482,16,0.0,-0.01073693175487822,-0.011117751582977675,0.008767156750223437,-0.15455078222448704,0.43451126953246755
Australia,1935,0.08941071425108538,0.28018804467606984,0.27052804850833184,0.2778769356037407,0.5122578566716348,0.27532118173253317,"reconstructed, resident currency",0.011203915358723116,0.012554486724123404,0.007201718855531336,0.006330608286393646,0.012554486724123404,0.01100869188199205,0.017574983118466225,16,0.010638126754201949,0.03577566627089257,0.036682382196987495,-0.0020322077192309607,0.057426567442397713,0.001715846622480477
Australia,1936,0.16132652657845203,0.21962237906294813,0.26259059602674023,0.21904125751198822,0.504946822636257,0.21660317499696413,"reconstructed, resident currency",0.005207929753814344,-0.008000144175148938,0.021016628337130916,0.019044024748785304,-0.008000144175148938,-0.010315188006222664,-0.03820197601635233,15,0.031578950027700836,0.26405332931953507,0.2608955169987095,0.012372876775614161,0.25067096112109133,-0.04428986247185518
Australia,1937,0.0035198380028567122,-0.23938889697822796,-0.23583469361580695,-0.23705867283530846,0.5077324401141773,-0.23858455548963786,"reconstructed, resident currency",-0.03195155077288514,0.002859484210589347,0.0029654141798742817,0.0027039111698314855,0.002859484210589347,-0.053845349836557754,-0.05559412681448372,15,0.020408328196598324,-0.06357140237076953,-0.06385233405608925,-0.011132956950033579,-0.05738260279630192,-0.013612526471871167
Australia,1938,-0.02450972577278543,0.028692397906343148,0.053170731376313674,0.028006882624643348,0.5134151834605164,0.025950868859394127,"reconstructed, resident currency",-0.03615399898412497,0.003261030946592358,0.031802730566495185,0.027569737999321386,0.003261030946592358,0.009499710099498238,-0.015143826948422149,15,0.019999918400006367,0.08427446712605513,0.08571703066560454,0.047570894586841384,0.09900328458896102,-0.005434218784742484
Australia,1939,0.022914288725171872,0.07243786433884947,0.019125223544682424,0.07181948185059661,0.5659629860207143,0.06967584288689532,"reconstructed, resident currency",-0.00900853840368121,-0.005106037429400745,-0.06699423117277992,-0.06959473162216923,-0.005106037429400745,-0.005740399527273121,0.06064010297691399,14,0.02941176470588225,-0.1281283679151033,-0.1378975222176403,0.022205827566040615,-0.05432918559719202,0.055768675976639814
Australia,1940,-0.020945945804988986,0.0005592385534127775,-0.10127035018737886,0.0002522063983843026,0.655393891728929,-0.0017482980144124527,"reconstructed, resident currency",0.05893596402696666,-0.03198875839243065,0.006395132170024853,0.010922687060785918,-0.03198875839243065,0.09190483024619445,0.051569237920788685,9,0.05714285714285716,-0.04074999090081011,-0.04019118019425272,0.0059249679692383594,0.09979290823064613,0.08769725234388215
Australia,1941,-0.10346153817879844,-0.06377389379088527,-0.04976327549404907,-0.06433310965366446,0.6225099601593626,-0.06620444343435716,"reconstructed, resident currency",-0.054445787315041905,-0.0299389325082301,0.017153664844791194,0.01485205953219082,-0.0299389325082301,-0.01159721026634386,-0.057028862313330146,13,0.054054054054053946,-0.054196859241216755,-0.048885424338678596,-0.07583315048804296,-0.14744502276595917,-0.14153538923725661
Australia,1942,0.11716121858510253,0.09948370426868536,0.07057642689978248,0.09971979040766321,0.6220839813374806,0.09752035082684785,"reconstructed, resident currency",0.004607249310371042,-0.03610523378381114,-0.006358072072591536,-0.005490001986055537,-0.03610523378381114,0.001701265305653843,-0.028585191103838916,14,0.0598291282051282,-0.02647568184257154,-0.026179375712751418,-0.07087970183543024,-0.018870661619276086,-0.04542971803633156
Australia,1943,0.08028813298078719,0.1591470832365447,0.10938073440520303,0.15821758371686023,0.6198090987975704,0.1559011485494266,"reconstructed, resident currency",0.0458638672251559,0.01339136999943391,0.030442238819205825,0.030367482372772425,0.01339136999943391,0.027638830258065683,0.010676948899616765,14,0.008064386576491112,0.23432751062605206,0.23820587399307347,-0.019568422192413393,0.25270743020823705,0.012108632589574952
Australia,1944,0.0714285010831952,0.14617671972344892,0.12421449326315884,0.14537952744266303,0.6195786864931846,0.14308876838777773,"reconstructed, resident currency",0.04105294789913505,0.01345603609157675,0.036262382478148725,0.03638128686347808,0.01345603609157675,0.037408623047404,0.01457742514021256,12,0.00800006451200419,0.08945399592806469,0.08815817694937045,-0.011389603351630306,0.07219476599203678,-0.016213481108026895
Australia,1949,-0.0046494213897029235,0.37341899918412924,0.07881097656886653,0.3668206725185241,0.892856999892857,0.3640870311734872,"reconstructed, resident currency",-0.11624996000965249,-0.06090836759956331,-0.05043674005290388,-0.020150259339763332,-0.06090836759956331,0.389424377988528,0.3596810840827609,14,0.08604950202340245,0.09556002748033388,0.1732581747616453,0.031435476496074255,0.5790179738299186,0.3324111711905062
Australia,1950,0.20340286228283544,0.12395641005746616,0.1889540983430113,0.12535497590810118,0.892856999892857,0.12310426595628488,"reconstructed, resident currency",-0.0385462342892251,-0.066309582354098,-0.07758996250581007,-0.07602744982677068,-0.066309582354098,-0.06965476812706994,-0.06008900982015368,15,0.09190367720896142,0.044009099501116866,0.03992752444504699,-0.044909057796571394,-0.011541747201266883,-0.12892962883194337
