country,year,international_equity_real,international_equity_real_constant_real_fx,world_equity_real_resident,resident_xrusd,markets,world_markets,weight_source
Australia,1871,0.3790877510969104,0.3349758893104634,0.37211709807254034,0.3691464495849117,4,5,PIB proxy
Australia,1872,0.18266283264600092,0.08388053819054433,0.18356734196345448,0.36923880927016545,6,7,PIB proxy
Australia,1873,-0.024461639915624556,-0.039655327901198335,-0.021997073779541854,0.3624047757834013,7,8,PIB proxy
Australia,1874,-0.0037868807489974676,0.05792100471058567,-0.0016820785498321555,0.37222345512135085,8,9,PIB proxy
Australia,1875,0.012406862594494417,0.09817558035171038,0.013571248661613522,0.3609256158331147,8,9,PIB proxy
Australia,1876,0.006437612794355951,0.0067506926541368514,0.0079811349475154,0.3720217079912038,8,9,PIB proxy
Australia,1877,0.04165232820251452,0.07144572976262667,0.04228884917425435,0.39991067984815576,6,7,capitalisation
Australia,1878,0.09328834005052422,0.10935103638450129,0.0906533507194136,0.41257288115076557,8,9,PIB proxy
Australia,1879,0.3196061136669204,0.3045778231178097,0.3167383438481315,0.4150882566293221,8,9,PIB proxy
Australia,1880,0.21274802539351034,0.1583128419255108,0.21274802539351034,0.41252253898543567,7,7,capitalisation
Australia,1881,0.18173541238120872,0.16445435877479014,0.18011878974891915,0.415874878239073,8,9,PIB proxy
Australia,1882,-0.0409788687467082,-0.022985234425948804,-0.038905369508488774,0.4124365263221646,9,10,PIB proxy
Australia,1883,-0.09128969778286289,0.019092513313926786,-0.08713787798767236,0.4131763213548113,9,10,PIB proxy
Australia,1884,0.02978452015036459,0.05905193422285423,0.029782158815476523,0.4137967507243865,7,8,capitalisation
Australia,1885,0.096965920118941,0.1210941495103571,0.09726171955456997,0.41309466050859567,9,10,PIB proxy
Australia,1886,0.07791817086526343,0.09676430280523428,0.07696322023134305,0.4121250083411612,9,10,PIB proxy
Australia,1887,0.039536487788427,0.0031430079507269518,0.044649275690956225,0.41447168205588253,10,11,PIB proxy
Australia,1888,0.12669225071680557,0.07660759332188277,0.1304417822678774,0.4129029645341571,10,11,PIB proxy
Australia,1889,0.1060894602629534,0.10084527459497389,0.10381839678335636,0.4117739386444417,10,11,PIB proxy
Australia,1890,-0.024034848106217033,-0.03234941227908423,-0.023265032618230763,0.4127704266670076,10,11,PIB proxy
Australia,1891,0.0697260160303732,0.04912565798002566,0.06665957715175086,0.41335053898449514,10,11,PIB proxy
Australia,1892,0.061495499676019305,0.0700375901099361,0.061857966547439025,0.4123145091878488,10,11,PIB proxy
Australia,1893,-0.0072274311853472994,-0.005023921277078,-0.007426225616649296,0.4131714963323109,10,11,PIB proxy
Australia,1894,0.146394070990705,0.09403976495427946,0.14695715084681793,0.4124115766942889,10,11,PIB proxy
Australia,1895,0.17026746171273466,0.10444048319383277,0.17221312164942026,0.41104284708261263,10,11,PIB proxy
Australia,1896,0.09944822709661882,0.08469402867874026,0.09822638624235314,0.4130498688942322,10,11,PIB proxy
Australia,1897,0.08054080780857431,0.07644699647604962,0.08061056329473315,0.4129649029197701,11,12,PIB proxy
Australia,1898,0.1340164553601635,0.10461314448649518,0.13462031295785493,0.4162815219700577,11,12,PIB proxy
Australia,1899,0.008981698011657047,0.05839616838425005,0.009401491068004919,0.4155174733995985,9,10,capitalisation
Australia,1900,0.07501815993663241,0.06335283859160132,0.07522375417585736,0.4155043641520236,10,11,capitalisation
Australia,1901,0.05219564046111547,0.06589737150743465,0.05072500216508091,0.4150841148947982,14,15,PIB proxy
Australia,1902,-0.011999097324627894,0.04848206042927239,-0.011449053432848744,0.4152713811266021,12,13,capitalisation
Australia,1903,-0.05372430719202148,-0.050814394409777267,-0.05240334788999246,0.4155164907043526,12,13,capitalisation
Australia,1904,0.23891051756389636,0.181169146641195,0.2381876758973971,0.4146392388698032,12,13,capitalisation
Australia,1905,0.14165779587333716,0.13964203288551436,0.1416832272128934,0.41488145716796226,12,13,capitalisation
Australia,1906,0.09364813121031612,0.08529237855907232,0.09350872034295188,0.4149464723511342,14,15,PIB proxy
Australia,1907,-0.13108903706444075,-0.14667943001262002,-0.12946430092935612,0.41196953439646916,12,13,capitalisation
