country,year,domestic_equity_real,international_equity_real,international_equity_real_constant_real_fx,world_equity_real_resident_reconstructed,xrusd,world_equity_real,world_equity_source,bond_real,bill_real,world_bond_real,world_bond_real_fixed_notional,world_bill_real,world_bond_real_unhedged,world_bill_real_unhedged,world_bond_issuers,inflation,trend_real,trend_real_fixed_notional,trend_cash_us_real,trend_real_unhedged,gold_real
Australia,1927,0.10356371463310432,0.25153907968292466,0.26095785177094266,0.2501218193383663,0.41433834413409815,0.24762157569968957,"reconstructed, resident currency",0.03887701410364697,0.023143750333802116,0.04805844608229726,0.04997929811833801,0.023143750333802116,0.09747349512171088,0.0734096571561522,15,0.018518444444444393,0.2377913480130187,0.23904343657318394,0.06069651650102048,0.24383203512591622,-0.015361188083041988
Australia,1928,0.16639631263078547,0.30384474167405107,0.325372274893043,0.30293053139143145,0.4151414263418,0.3003246703286486,"reconstructed, resident currency",0.03544721987935029,0.0327025006928654,0.06086303104137869,0.06104347311905456,0.0327025006928654,0.0640451955817567,0.03601360673641456,15,0.009090982479344145,0.2926919742607419,0.2905181578183833,0.05045226040342521,0.2830796815723866,-0.01834291958664447
Australia,1929,-0.05300000309944153,-0.02177501118078451,-0.07363319068592451,-0.021974084023894447,0.4365832221661474,-0.02393013585584669,"reconstructed, resident currency",-0.01681390590965748,0.04343852028250694,0.049591689519322246,0.0523891105048937,0.04343852028250694,0.09617436033320526,0.08968354645406412,15,0.0,0.19072831999091377,0.19925912073609942,0.03785806464463959,0.2455316004890511,0.04569120242725977
Australia,1930,-0.23388235709246474,0.05411695155079732,-0.183876758934331,0.05252720025710356,0.5307128194828947,0.05042214585658944,"reconstructed, resident currency",0.0399930928559864,0.13550662501331634,0.1825006919025809,0.2023543517093087,0.13550662501331634,0.40575222991181126,0.34735993180079233,15,-0.08108108108108103,0.21107892259107208,0.25296651082093713,0.10740235214556271,0.525892432598642,0.36917799614589897
Australia,1931,0.22504091744654553,-0.306322266107116,-0.2935047048172985,-0.3037548952532495,0.5523449889357013,-0.305147385462743,"reconstructed, resident currency",0.08032224730167936,0.08538051690210313,0.024178813233487695,0.025211145007431046,0.08538051690210313,-0.024228711883212073,0.034173039122194174,15,-0.039215764705882394,0.28409417288652583,0.2953773049476338,0.15094084355712933,0.34251746508523273,0.08638567421990562
Australia,1932,0.3011061618079296,0.2766034071229413,0.10318752553378986,0.2768137938312656,0.7169864074720653,0.27426016624360305,"reconstructed, resident currency",0.39123363835069336,0.07681546905168579,0.20426023556848016,0.22325062825802533,0.07681546905168579,0.3896988724772046,0.24892573700056322,15,-0.04081616659723808,0.06640175816199201,0.07793757334444518,0.16025907588768828,0.4015550931971881,0.35342389908798655
Australia,1933,0.25600001215934753,0.2377944558314078,0.38993893316715617,0.23797713772179696,0.5933163830278935,0.2355011834463534,"reconstructed, resident currency",0.05805879086256027,0.02768038958311081,0.0653289811685902,0.07365893909970289,0.02768038958311081,0.13648350243247287,0.09275676418771227,15,0.0,-0.10963583515681319,-0.07537849330416979,0.030170519994877854,-0.2991631581866777,-0.22132379017573367
Australia,1934,0.23200000822544098,-0.0445513131446984,0.01539425327200836,-0.04162596320653611,0.5002905825283235,-0.04354271128012299,"reconstructed, resident currency",0.0723716989159584,0.02591796964406967,0.13678895531930735,0.13509925601123318,0.02591796964406967,0.11535904118417117,0.005508853752088109,15,0.0,-0.01073693175487822,-0.011117751582977675,0.008767156750223437,-0.15455078222448704,0.43451126953246755
Australia,1935,0.08941071425108538,0.2804394343505796,0.2707492083371568,0.2781228869343533,0.5122578566716348,0.27556664116048446,"reconstructed, resident currency",0.011203915358723116,0.012554486724123404,0.005525078583989984,0.004521856363765897,0.012554486724123404,0.008477775250224306,0.016822857255407487,15,0.010638126754201949,0.03577566627089257,0.036682382196987495,-0.0020322077192309607,0.057426567442397713,0.001715846622480477
Australia,1936,0.16132652657845203,0.2197586802955671,0.2627561187261981,0.21917571024529048,0.504946822636257,0.21673735882479983,"reconstructed, resident currency",0.005207929753814344,-0.008000144175148938,0.02095616376457632,0.018742139071478592,-0.008000144175148938,-0.01401059566075702,-0.0417153807953937,14,0.031578950027700836,0.26405332931953507,0.2608955169987095,0.012372876775614161,0.25067096112109133,-0.04428986247185518
Australia,1937,0.0035198380028567122,-0.23956209462257294,-0.23599367006154723,-0.23722857392622743,0.5077324401141773,-0.238754116778375,"reconstructed, resident currency",-0.03195155077288514,0.002859484210589347,0.003326897706300347,0.0030115246962281184,0.002859484210589347,-0.05855729260489939,-0.06078994160116506,14,0.020408328196598324,-0.06357140237076953,-0.06385233405608925,-0.011132956950033579,-0.05738260279630192,-0.013612526471871167
Australia,1938,-0.02450972577278543,0.02870078246423735,0.05314516289061422,0.028014390624674146,0.5134151834605164,0.025958361843424704,"reconstructed, resident currency",-0.03615399898412497,0.003261030946592358,0.03348250991752444,0.028897418869022307,0.003261030946592358,0.008461292194108294,-0.01757797696795344,14,0.019999918400006367,0.08427446712605513,0.08571703066560454,0.047570894586841384,0.09900328458896102,-0.005434218784742484
Australia,1939,0.022914288725171872,0.0734011482891117,0.023202127153085013,0.07280206138577783,0.5659629860207143,0.07065645726300618,"reconstructed, resident currency",-0.00900853840368121,-0.005106037429400745,-0.07015943382076129,-0.07249979201583667,-0.005106037429400745,-0.012997063560902467,0.05616688473782585,14,0.02941176470588225,-0.1281283679151033,-0.1378975222176403,0.022205827566040615,-0.05432918559719202,0.055768675976639814
