country,year,international_equity_real,international_equity_real_constant_real_fx,world_equity_real_resident,resident_xrusd,markets,world_markets,weight_source
Australia,1871,0.3790877510969104,0.3349758893104634,0.37211709807254034,0.3691464495849117,4,5,PIB proxy
Australia,1872,0.18314642610086862,0.08377878970246395,0.18403756159631568,0.36923880927016545,6,7,PIB proxy
Australia,1873,-0.025422877459245652,-0.03882441644815792,-0.02295506786921786,0.3624047757834013,7,8,PIB proxy
Australia,1874,-0.005209289817664997,0.05356068561304287,-0.00309138681872978,0.37222345512135085,8,9,PIB proxy
Australia,1875,0.011193222480725407,0.09690989822596588,0.01237034925410696,0.3609256158331147,8,9,PIB proxy
Australia,1876,0.006596267120312582,0.006893101690999746,0.008130912603559803,0.3720217079912038,8,9,PIB proxy
Australia,1877,0.041778888834753,0.07192074333662707,0.042414461637184875,0.39991067984815576,6,7,capitalisation
Australia,1878,0.0932014011374569,0.110014284634747,0.09058013439164747,0.41257288115076557,8,9,PIB proxy
Australia,1879,0.31712011214312463,0.30259172312388066,0.31430842821756544,0.4150882566293221,8,9,PIB proxy
Australia,1880,0.2127533117077911,0.1579860349840491,0.2127533117077911,0.41252253898543567,7,7,capitalisation
Australia,1881,0.18049467507554362,0.1630293242677064,0.1789069640946508,0.415874878239073,8,9,PIB proxy
Australia,1882,-0.04031062285171538,-0.021881356694151706,-0.0382584433170039,0.4124365263221646,9,10,PIB proxy
Australia,1883,-0.09080443075995137,0.019257183178289713,-0.08667564015374996,0.4131763213548113,9,10,PIB proxy
Australia,1884,0.03002296562774487,0.0592512066829207,0.03001863245036862,0.4137967507243865,7,8,capitalisation
Australia,1885,0.09688868371180903,0.12112172173864316,0.09718478950570342,0.41309466050859567,9,10,PIB proxy
Australia,1886,0.076587775783721,0.09642030623507988,0.07566236487249745,0.4121250083411612,9,10,PIB proxy
Australia,1887,0.03906270227934372,0.002835652231720562,0.04416710173103611,0.41447168205588253,10,11,PIB proxy
Australia,1888,0.12675220620334748,0.07628189895126875,0.13049016457111673,0.4129029645341571,10,11,PIB proxy
Australia,1889,0.1071400477735398,0.10203912186330719,0.10485513916226541,0.4117739386444417,10,11,PIB proxy
Australia,1890,-0.022750585029913895,-0.030468108412966714,-0.022009051125167267,0.4127704266670076,10,11,PIB proxy
Australia,1891,0.071781099756554,0.05008550438705421,0.06868450158706363,0.41335053898449514,10,11,PIB proxy
Australia,1892,0.06365659495600529,0.07121704120837166,0.06397403462312856,0.4123145091878488,10,11,PIB proxy
Australia,1893,-0.0066576364685581035,-0.003738845012258546,-0.006865493620402674,0.4131714963323109,10,11,PIB proxy
Australia,1894,0.14605101978962565,0.09421705303318698,0.14661764218761886,0.4124115766942889,10,11,PIB proxy
Australia,1895,0.17019925581650885,0.10375620850759275,0.17213877898594587,0.41104284708261263,10,11,PIB proxy
Australia,1896,0.09967474819089062,0.08495155730240792,0.09845429220013546,0.4130498688942322,10,11,PIB proxy
Australia,1897,0.08303225160445105,0.07828645014616871,0.08306290757693535,0.4129649029197701,11,12,PIB proxy
Australia,1898,0.13450110220829226,0.10431743654948385,0.13509562662504804,0.4162815219700577,11,12,PIB proxy
Australia,1899,0.008646882325815453,0.058067581331734286,0.009068774147578784,0.4155174733995985,9,10,capitalisation
Australia,1900,0.07493176849701433,0.0632439022256465,0.07513772736685387,0.4155043641520236,10,11,capitalisation
Australia,1901,0.05143865350000354,0.0652347138637137,0.04998421010159504,0.4150841148947982,14,15,PIB proxy
Australia,1902,-0.012250779359307518,0.0482915240172601,-0.011699623402588455,0.4152713811266021,12,13,capitalisation
Australia,1903,-0.05345123498894877,-0.050500109478237715,-0.05213465441837217,0.4155164907043526,12,13,capitalisation
Australia,1904,0.23874311798607661,0.18115652004124333,0.23802294252794898,0.4146392388698032,12,13,capitalisation
Australia,1905,0.14160824722988585,0.13958578502084223,0.14163381868974878,0.41488145716796226,12,13,capitalisation
Australia,1906,0.09383482363432649,0.0857261224987934,0.09369323641070415,0.4149464723511342,14,15,PIB proxy
Australia,1907,-0.13111546197518686,-0.1469211948641344,-0.12950353579222507,0.41196953439646916,12,13,capitalisation
Australia,1908,0.15145237085549978,0.1852995739452841,0.15134599982766206,0.41480299208149884,12,13,capitalisation
Australia,1909,0.1306634586840787,0.1570241493628141,0.1305756635312587,0.41355515351010147,12,13,capitalisation
Australia,1910,-0.02443599765355886,-0.037469201543088596,-0.02391559057800452,0.41395996734233387,12,13,capitalisation
Australia,1911,-0.022061566799746912,0.0405978707953066,-0.021685816859165263,0.4146558862439013,12,13,capitalisation
Australia,1912,-0.018562896878095425,0.03973589192434025,-0.018427952355809518,0.41416473580788926,12,13,capitalisation
Australia,1913,-0.028323554853321498,-0.04559662996655308,-0.027388115058903817,0.41384943971647487,13,14,capitalisation
Australia,1914,-0.0991363601808668,-0.052691633724299296,-0.0980076649873407,0.40966984169970594,14,15,capitalisation
Australia,1915,0.056728442112438326,0.07516242482426584,0.05530345994357,0.4272693557290839,12,13,capitalisation
Australia,1916,0.0710358391576531,-0.01934136542920671,0.07003828983432236,0.42591712884425026,12,13,capitalisation
Australia,1917,-0.13584078313283954,-0.2511565400609138,-0.13428877351976187,0.42450906625965557,12,13,capitalisation
Australia,1918,0.0772920960394432,-0.0579749373499944,0.07651723362870078,0.424438120878588,11,12,capitalisation
Australia,1919,0.00898231794881843,0.05222961061571044,0.009523012475680215,0.4573750556384178,11,12,capitalisation
Australia,1920,-0.11486280866400833,-0.2790920485348425,-0.11281925835819717,0.5594117322889597,11,12,capitalisation
Australia,1921,0.14449780377308818,0.22508498011903116,0.14652340188699364,0.5297549951485833,12,13,capitalisation
Australia,1922,0.11315151013595925,0.41402982296026336,0.11425776454043057,0.45266236183674174,13,14,capitalisation
Australia,1923,0.9967226506043987,0.239097622802056,0.98987016523966,0.435687530180402,13,14,capitalisation
Australia,1924,0.16194708083842624,0.17094234801054436,0.16161285563826788,0.44232046227806776,12,13,capitalisation
Australia,1925,0.12452912233634472,0.16252234183198958,0.12489916993297645,0.41447141948415456,13,14,capitalisation
Australia,1926,0.1487883269084327,0.161791213268546,0.14871690910943114,0.41257451845657517,12,13,capitalisation
Australia,1927,0.25153907968292466,0.26095785177094266,0.2501218193383663,0.41433834413409815,12,13,capitalisation
Australia,1928,0.30384474167405107,0.325372274893043,0.30293053139143145,0.4151414263418,12,13,capitalisation
Australia,1929,-0.02177501118078451,-0.07363319068592451,-0.021974084023894447,0.4365832221661474,13,14,capitalisation
