country,year,domestic_equity_real,international_equity_real,international_equity_real_constant_real_fx,world_equity_real_resident_reconstructed,xrusd,world_equity_real,world_equity_source,bond_real,bill_real,world_bond_real,world_bond_real_fixed_notional,world_bill_real,world_bond_real_unhedged,world_bill_real_unhedged,world_bond_issuers,inflation,trend_real,trend_real_fixed_notional,trend_cash_us_real,trend_real_unhedged,gold_real
Australia,1927,0.10356371463310432,0.2516027497706401,0.2609486996651907,0.2501866375030293,0.41433834413409815,0.2476862642280233,"reconstructed, resident currency",0.03887701410364697,0.023143750333802116,0.050108704614963084,0.05217575718663925,0.023143750333802116,0.10105691213239565,0.07490702093064895,15,0.018518444444444393,0.2377913480130187,0.23904343657318394,0.06069651650102048,0.24383203512591622,-0.015361188083041988
Australia,1928,0.16639631263078547,0.30359420921581504,0.325347637846073,0.30268279043378543,0.4151414263418,0.3000774248529179,"reconstructed, resident currency",0.03544721987935029,0.0327025006928654,0.06575837529981365,0.06501681727623532,0.0327025006928654,0.06274449967711071,0.030324596947576166,15,0.009090982479344145,0.2926919742607419,0.2905181578183833,0.05045226040342521,0.2830796815723866,-0.01834291958664447
Australia,1929,-0.05300000309944153,-0.02182840990205237,-0.07371077871922466,-0.02202697086383143,0.4365832221661474,-0.023982916922103747,"reconstructed, resident currency",-0.01681390590965748,0.04343852028250694,0.059613934723482975,0.06350909138202421,0.04343852028250694,0.10941439485903381,0.09209122059403076,15,0.0,0.19072831999091377,0.19925912073609942,0.03785806464463959,0.2455316004890511,0.04569120242725977
Australia,1930,-0.23388235709246474,0.054144654174456575,-0.18383850441346408,0.05255615086701049,0.5307128194828947,0.05045103856527655,"reconstructed, resident currency",0.0399930928559864,0.13550662501331634,0.17857649875898995,0.19889519613735285,0.13550662501331634,0.4063354873572602,0.3524779634712794,15,-0.08108108108108103,0.21107892259107208,0.25296651082093713,0.10740235214556271,0.525892432598642,0.36917799614589897
Australia,1931,0.22504091744654553,-0.3062849710973047,-0.29341638322700303,-0.30371986415288077,0.5523449889357013,-0.305112424424575,"reconstructed, resident currency",0.08032224730167936,0.08538051690210313,0.03077937875296266,0.03192886731113598,0.08538051690210313,-0.017859376608543975,0.033850454035769965,15,-0.039215764705882394,0.28409417288652583,0.2953773049476338,0.15094084355712933,0.34251746508523273,0.08638567421990562
Australia,1932,0.3011061618079296,0.27645657633421505,0.10320260992526809,0.2766680300357518,0.7169864074720653,0.2741146939756802,"reconstructed, resident currency",0.39123363835069336,0.07681546905168579,0.19107238916123848,0.20554181066238209,0.07681546905168579,0.3533971370776232,0.23019440495675927,15,-0.04081616659723808,0.06640175816199201,0.07793757334444518,0.16025907588768828,0.4015550931971881,0.35342389908798655
Australia,1933,0.25600001215934753,0.2377622231906824,0.38975151143872133,0.23794506138121996,0.5933163830278935,0.23546917125845757,"reconstructed, resident currency",0.05805879086256027,0.02768038958311081,0.073044238707342,0.08180578921240578,0.02768038958311081,0.14425235032791495,0.09249144429952118,15,0.0,-0.10963583515681319,-0.07537849330416979,0.030170519994877854,-0.2991631581866777,-0.22132379017573367
Australia,1934,0.23200000822544098,-0.04429629054350359,0.015597155403761425,-0.041376028454539804,0.5002905825283235,-0.0432932763976307,"reconstructed, resident currency",0.0723716989159584,0.02591796964406967,0.14383215300560614,0.14174927580563534,0.02591796964406967,0.11758282821021449,0.0010804466395811785,15,0.0,-0.01073693175487822,-0.011117751582977675,0.008767156750223437,-0.15455078222448704,0.43451126953246755
Australia,1935,0.08941071425108538,0.28018804467606984,0.27052804850833184,0.2778769356037407,0.5122578566716348,0.27532118173253317,"reconstructed, resident currency",0.011203915358723116,0.012554486724123404,0.010297309477524497,0.009417124424123458,0.012554486724123404,0.011955989677149503,0.015378116043901668,15,0.010638126754201949,0.03577566627089257,0.036682382196987495,-0.0020322077192309607,0.057426567442397713,0.001715846622480477
Australia,1936,0.16132652657845203,0.21962237906294813,0.26259059602674023,0.21904125751198822,0.504946822636257,0.21660317499696413,"reconstructed, resident currency",0.005207929753814344,-0.008000144175148938,0.016206695905169655,0.014641440147902918,-0.008000144175148938,-0.012098427178112492,-0.035560669598753473,14,0.031578950027700836,0.26405332931953507,0.2608955169987095,0.012372876775614161,0.25067096112109133,-0.04428986247185518
Australia,1937,0.0035198380028567122,-0.23938889697822796,-0.23583469361580695,-0.23705867283530846,0.5077324401141773,-0.23858455548963786,"reconstructed, resident currency",-0.03195155077288514,0.002859484210589347,0.0008023383672535189,0.0009016178460103941,0.002859484210589347,-0.04828931858222718,-0.04833874123452777,14,0.020408328196598324,-0.06357140237076953,-0.06385233405608925,-0.011132956950033579,-0.05738260279630192,-0.013612526471871167
Australia,1938,-0.02450972577278543,0.028692397906343148,0.053170731376313674,0.028006882624643348,0.5134151834605164,0.025950868859394127,"reconstructed, resident currency",-0.03615399898412497,0.003261030946592358,0.03159939681347046,0.027090746005988153,0.003261030946592358,0.008518328482673532,-0.015668160210704076,14,0.019999918400006367,0.08427446712605513,0.08571703066560454,0.047570894586841384,0.09900328458896102,-0.005434218784742484
