country,year,domestic_equity_real,international_equity_real,international_equity_real_constant_real_fx,world_equity_real_resident_reconstructed,xrusd,bond_real,bill_real,inflation
Australia,1900,0.10265502167071583,0.07496100920256565,0.06332554800693524,0.07516653991223299,0.4155043641520236,0.0023820814131194634,0.0132239976780959,0.017544000000000004
Australia,1901,-0.0484065208713127,0.05221636239533489,0.06645197917381626,0.05073269784109957,0.4150841148947982,-0.015044884309933115,0.011362988010342745,0.017241101070192943
Australia,1902,0.08260303082381548,-0.012394053554039108,0.048045406565580845,-0.011836079139695088,0.4152713811266021,-0.058843707533817624,-0.03652076602521248,0.06779675495549209
Australia,1903,0.19995297183751926,-0.05440139195092841,-0.051408715728917004,-0.053068552243872746,0.4155164907043526,-0.03025054506847502,0.015185811434934804,0.015873142857142808
Australia,1904,0.12786884865219816,0.239148559728809,0.18140545675503486,0.23841882269447612,0.4146392388698032,0.06370444699169275,0.08327868061437038,-0.04687499414062568
Australia,1905,0.1459999978542328,0.14241858752672254,0.14064174012726238,0.14243964766366513,0.41488145716796226,0.08857621252536774,0.032499998807907104,0.0
Australia,1906,0.08422608666871634,0.09466970253022078,0.0864693109201248,0.09451382227462113,0.4149464723511342,0.062132467258337654,0.015847037323526214,0.016393178177943835
Australia,1907,0.08799999952316284,-0.13165881100273213,-0.14737707076622727,-0.13002374433886055,0.41196953439646916,-0.03257241100072861,0.03189999982714653,0.0
Australia,1908,0.13634345451851315,0.15232906415553216,0.18669233128916007,0.1522149561564139,0.41480299208149884,0.0188406263206522,-0.0003471291115606512,0.03225832674300988
Australia,1909,0.11753874405588838,0.1311148583020474,0.1578137903027187,0.1310228044594608,0.41355515351010147,0.009632251022789973,0.015434098892946224,0.0156247480469065
Australia,1910,0.05083320564364313,-0.025355036080030646,-0.03823981061561248,-0.024821546049818233,0.41395996734233387,0.0183307076667385,0.015674118251743696,0.01538474035504489
Australia,1911,0.02904237018985545,-0.02189488923363503,0.040945910718322355,-0.021514749132780064,0.4146558862439013,-0.04604512733249977,-0.040211160568555226,0.07575745454545468
Australia,1912,0.0013766172776294994,-0.017706837658417962,0.04086949912393398,-0.017575733933116844,0.41416473580788926,-0.07350854225540726,-0.046755853943254655,0.08450705177544249
Australia,1913,0.10332871061847593,-0.029720122647573177,-0.04741146979225478,-0.028760280753055922,0.41384943971647487,0.060484583726309715,0.046591886177582253,-0.012986806544083906
Australia,1914,0.058300210208592995,-0.10091406997580421,-0.054090132077610334,-0.0997555120027297,0.40966984169970594,-0.01705891076490562,-0.018649798734853174,0.052631362880909194
Australia,1915,-0.13258427856848498,0.059794457031524306,0.07932165832907354,0.058320420120933525,0.4272693557290839,-0.0873712661428625,-0.06990555500981332,0.1125000112500012
Australia,1916,-0.05523093901760101,0.07090773708980813,-0.018527304128404833,0.06989532648636931,0.42591712884425026,0.01585670290023633,0.012495546775830091,0.022472091907603797
Australia,1917,0.08355670804151316,-0.13792878357049376,-0.25118435886567353,-0.1363386663982873,0.42450906625965557,-0.013065133906578708,-0.027328650064889937,0.06593406013766523
Australia,1918,0.0026443933676703058,0.07792853127441601,-0.05711509253119281,0.07713417504048659,0.424438120878588,-0.055340481476852554,-0.0324977072769943,0.07216477755342021
Australia,1919,0.05511103567076314,0.013681131490991705,0.05560946888162864,0.014174080635594333,0.4573750556384178,-0.07526487602654652,-0.07793617718596046,0.1250000865384684
Australia,1920,0.06283200445841186,-0.11627351075724834,-0.2812137284217789,-0.11418952965427276,0.5594117322889597,0.0053842415374560915,0.021926549946390095,0.01709394871794867
Australia,1921,0.32112028260636327,0.1464769404130739,0.2277342098148984,0.1485022949194834,0.5297549951485833,0.2067529704720592,0.14685880919844907,-0.09243691377727148
Australia,1922,0.23588669869252832,0.11177132287602709,0.4124481993297823,0.11289945534707324,0.45266236183674174,0.08482792714680154,0.060485257666109904,-0.018518444444444393
Australia,1923,0.16200000047683716,1.0053310137336755,0.23942549127274326,0.9983424689105984,0.435687530180402,0.04092918708920479,0.041468750685453415,0.0
Australia,1924,0.12637399556754625,0.16160622854007411,0.17126132514800202,0.1612713256585756,0.44232046227806776,0.026438101057716823,0.031735552881238416,0.0094338106087688
Australia,1925,0.166101765729616,0.12444673090264513,0.16217350195795438,0.12482146032904073,0.41447141948415456,0.07983031066651147,0.03244171512786043,0.009345869857635192
Australia,1926,0.14100000262260437,0.14795960089728766,0.16050765522928337,0.1478950637533638,0.41257451845657517,0.041868820786476135,0.04209078103303909,0.0
