country,year,international_equity_real,international_equity_real_constant_real_fx,world_equity_real_resident,resident_xrusd,markets,world_markets,weight_source
Australia,1872,0.1874992044925088,0.07205416251435118,0.1885342388029423,0.36923880927016545,6,7,PIB proxy
Australia,1873,-0.047181104254719664,-0.06574515544239722,-0.04384732990527496,0.3624047757834013,7,8,PIB proxy
Australia,1874,-0.016672660597687128,0.04895270773202099,-0.013971149940092076,0.37222345512135085,8,9,PIB proxy
Australia,1875,-0.012155550950364802,0.07830385157905786,-0.010328618787390886,0.3609256158331147,8,9,PIB proxy
Australia,1876,-0.0032012357939253944,0.0009736697264042075,-0.0011703139337059243,0.3720217079912038,8,9,PIB proxy
Australia,1877,0.04653162324180027,0.07973005970000262,0.04737073255517221,0.39991067984815576,6,7,capitalisation
Australia,1878,0.09056847490446196,0.10758547502809593,0.08750159220366305,0.41257288115076557,8,9,PIB proxy
Australia,1879,0.34880197457782014,0.33724372587462903,0.34481673891436615,0.4150882566293221,8,9,PIB proxy
Australia,1880,0.20103975430372056,0.14227886562058029,0.20103975430372056,0.41252253898543567,7,7,capitalisation
Australia,1881,0.16019940567196955,0.14185032900850955,0.1587564442913032,0.415874878239073,8,9,PIB proxy
Australia,1882,-0.014099056997109893,0.005581777570081489,-0.012251449874674858,0.4124365263221646,9,10,PIB proxy
Australia,1883,-0.08233967983981805,0.034089885540795235,-0.07766166836999888,0.4131763213548113,9,10,PIB proxy
Australia,1884,0.023563839999206193,0.06355233680016523,0.023640009906444215,0.4137967507243865,7,8,capitalisation
Australia,1885,0.10962285924664417,0.1338540627595232,0.10969511067529791,0.41309466050859567,9,10,PIB proxy
Australia,1886,0.08361188575719147,0.10612801191437457,0.0823810991917735,0.4121250083411612,9,10,PIB proxy
Australia,1887,0.03769500044353857,-0.0009802499655044636,0.04358367696383714,0.41447168205588253,10,11,PIB proxy
Australia,1888,0.13402792717812528,0.08461980106001496,0.1381382713208381,0.4129029645341571,10,11,PIB proxy
Australia,1889,0.11446990177744487,0.10605113514175342,0.11169782852966348,0.4117739386444417,10,11,PIB proxy
Australia,1890,-0.042586777254067565,-0.05213128421281467,-0.041284789301053504,0.4127704266670076,10,11,PIB proxy
Australia,1891,0.07431589153791007,0.05441190824906103,0.07072886893060604,0.41335053898449514,10,11,PIB proxy
Australia,1892,0.06894491670414582,0.07980463102718927,0.06918529152781039,0.4123145091878488,10,11,PIB proxy
Australia,1893,-0.025024067482369072,-0.018978000451872628,-0.0249028480162381,0.4131714963323109,10,11,PIB proxy
Australia,1894,0.16071002017190783,0.11305093373448791,0.16108612787509036,0.4124115766942889,10,11,PIB proxy
Australia,1895,0.18210069178182553,0.1146734721375666,0.18410063070892213,0.41104284708261263,10,11,PIB proxy
Australia,1896,0.1011453018370494,0.08510560343263854,0.09973549506167312,0.4130498688942322,10,11,PIB proxy
Australia,1897,0.07861511519329922,0.0697540933734211,0.0787284647984916,0.4129649029197701,11,12,PIB proxy
Australia,1898,0.1439131144038852,0.11422604400178901,0.14443454042935322,0.4162815219700577,11,12,PIB proxy
Australia,1899,0.013721317807997346,0.06267341291327813,0.014177203364955426,0.4155174733995985,9,10,capitalisation
Australia,1900,0.08429374916262056,0.06977768427229086,0.08445488072688434,0.4155043641520236,10,11,capitalisation
Australia,1901,0.0672078983422475,0.08100112590551757,0.06532312192863143,0.4150841148947982,14,15,PIB proxy
Australia,1902,-0.004969778510178657,0.05500928200635653,-0.004379927154139263,0.4152713811266021,12,13,capitalisation
Australia,1903,-0.0629598369114559,-0.06391951652846777,-0.061391026553954564,0.4155164907043526,12,13,capitalisation
Australia,1904,0.2589630567184775,0.20012181568950155,0.257975676900821,0.4146392388698032,12,13,capitalisation
Australia,1905,0.1550347369356564,0.1525907399673264,0.1549742097100093,0.41488145716796226,12,13,capitalisation
Australia,1906,0.10343429864320974,0.09333965342941117,0.103121296675317,0.4149464723511342,14,15,PIB proxy
Australia,1907,-0.15044687453094008,-0.16792573263664823,-0.14845427723694204,0.41196953439646916,12,13,capitalisation
Australia,1908,0.1696050218033014,0.20736054106476534,0.16933233754311772,0.41480299208149884,12,13,capitalisation
Australia,1909,0.13898031609905592,0.16616943707983728,0.13881587291423392,0.41355515351010147,12,13,capitalisation
Australia,1910,-0.029607335288183934,-0.04521510245547902,-0.02898022787979926,0.41395996734233387,12,13,capitalisation
Australia,1911,-0.024975716280998483,0.041434014033518554,-0.024530284310263162,0.4146558862439013,12,13,capitalisation
Australia,1912,-0.018476120637989313,0.03679237216026737,-0.01832478863972753,0.41416473580788926,12,13,capitalisation
Australia,1913,-0.03426333195877529,-0.05209303755147506,-0.033153827403372915,0.41384943971647487,13,14,capitalisation
Australia,1914,-0.09200171971147797,-0.041771011295909974,-0.09077273577368317,0.40966984169970594,14,15,capitalisation
Australia,1915,0.10109967509436668,0.1237523090333248,0.09906593109478123,0.4272693557290839,12,13,capitalisation
Australia,1916,0.07160406471952285,-0.022498712799193125,0.07047960210122439,0.42591712884425026,12,13,capitalisation
Australia,1917,-0.15212562080562986,-0.26813884085167117,-0.15026390549826707,0.42450906625965557,12,13,capitalisation
Australia,1918,0.07772556244179607,-0.058250072074915,0.07694763708880914,0.424438120878588,12,13,capitalisation
Australia,1919,0.00892243437891116,0.05211074406821421,0.0094625244002986,0.4573750556384178,12,13,capitalisation
Australia,1920,-0.11594872259720479,-0.2795240444506635,-0.11389732762319449,0.5594117322889597,12,13,capitalisation
Australia,1921,0.15023097299096677,0.23372408933850702,0.15233077326826505,0.5297549951485833,12,13,capitalisation
Australia,1922,0.10774148044430998,0.4236845444075291,0.10897961411414858,0.45266236183674174,13,14,capitalisation
Australia,1923,1.0713033320569325,0.24593512406926274,1.063332642185589,0.435687530180402,13,14,capitalisation
Australia,1924,0.1870096690885399,0.19565342255580304,0.18638630206952667,0.44232046227806776,12,13,capitalisation
Australia,1925,0.13725273662970539,0.16877767004703675,0.1375300406957387,0.41447141948415456,13,14,capitalisation
Australia,1926,0.17277421822220562,0.17805081393494993,0.17246046181789487,0.41257451845657517,12,13,capitalisation
Australia,1927,0.2362852600302603,0.26470786712449446,0.2349370689438297,0.41433834413409815,12,13,capitalisation
Australia,1928,0.2923095837572176,0.3147388415631231,0.29141745664228713,0.4151414263418,12,13,capitalisation
Australia,1929,-0.027182459514800805,-0.07477676556506233,-0.027358877970340867,0.4365832221661474,13,14,capitalisation
Australia,1930,0.06141683573198198,-0.1758818479934206,0.05964710292072617,0.5307128194828947,13,14,capitalisation
Australia,1931,-0.309781746687365,-0.2936154531627166,-0.3069908528943385,0.5523449889357013,13,14,capitalisation
Australia,1932,0.24285087444619702,0.0813363083940484,0.24339181078499106,0.7169864074720653,13,14,capitalisation
Australia,1933,0.2549192991524105,0.4252858334965034,0.2549312458622839,0.5933163830278935,13,14,capitalisation
Australia,1934,-0.0498776836280852,0.02043868943923133,-0.04664156238982464,0.5002905825283235,13,14,capitalisation
Australia,1935,0.30096880241369695,0.28434461878031325,0.29819976875162646,0.5122578566716348,13,14,capitalisation
Australia,1936,0.23326435894989683,0.27480005271440844,0.23249303533116916,0.504946822636257,13,14,capitalisation
Australia,1937,-0.23085995295971173,-0.2350060852155131,-0.2284787367497625,0.5077324401141773,13,14,capitalisation
Australia,1938,0.045805297881579055,0.06064884493769558,0.04484504626913344,0.5134151834605164,13,14,capitalisation
Australia,1939,0.07243786433884947,0.019125223544682428,0.07181948185059661,0.5659629860207143,14,15,capitalisation
Australia,1940,0.03677995521634725,-0.08664489969645779,0.0359918979860534,0.655393891728929,13,14,capitalisation
Australia,1941,-0.03866904803997395,-0.0515646511656762,-0.03954252003002945,0.6225099601593626,12,13,capitalisation
Australia,1942,0.05227500871710733,0.03966261254088235,0.05303550260332002,0.6220839813374806,12,13,capitalisation
Australia,1943,0.17015358333670672,0.10845035108376516,0.169193677156815,0.6198090987975704,12,13,capitalisation
Australia,1944,0.12782168501249624,0.10077509328078361,0.1272836540491329,0.6195786864931846,12,13,capitalisation
Australia,1945,0.18107557024365817,0.169499976089449,0.18049618384940702,0.6211180124223602,11,12,capitalisation
Australia,1946,-0.1062174463786475,-0.05125515439674288,-0.10388500482123064,0.6223937262712392,10,11,capitalisation
Australia,1947,-0.11574862349102633,-0.08913221036438984,-0.11323739642573583,0.6230529595015576,12,13,capitalisation
Australia,1948,-0.039476338430039726,-0.08352315758911287,-0.039776338445295156,0.6203473045260441,12,13,capitalisation
Australia,1949,0.3690103791438546,0.09406549024838945,0.3621944231990326,0.892856999892857,12,12,capitalisation
Australia,1950,0.13390285746385544,0.20118510587313687,0.13516165351911158,0.892856999892857,13,14,capitalisation
Australia,1951,0.024981642566481055,0.13678822458497053,0.020719715807466788,0.899280575941751,13,14,capitalisation
