month,commodity_count,currency_count,bond_count,equity_count,commodity_weight,currency_weight,bond_weight,equity_weight,gold_count
1962-08,19,0,0,0,1.0,0.0,0.0,0.0,1
1962-09,19,0,0,0,1.0,0.0,0.0,0.0,1
1962-10,19,0,0,0,1.0,0.0,0.0,0.0,1
1962-11,19,0,0,0,1.0,0.0,0.0,0.0,1
1962-12,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-01,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-02,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-03,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-04,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-05,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-06,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-07,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-08,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-09,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-10,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-11,19,0,0,0,1.0,0.0,0.0,0.0,1
1963-12,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-01,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-02,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-03,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-04,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-05,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-06,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-07,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-08,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-09,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-10,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-11,19,0,0,0,1.0,0.0,0.0,0.0,1
1964-12,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-01,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-02,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-03,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-04,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-05,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-06,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-07,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-08,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-09,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-10,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-11,19,0,0,0,1.0,0.0,0.0,0.0,1
1965-12,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-01,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-02,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-03,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-04,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-05,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-06,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-07,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-08,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-09,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-10,19,0,0,0,1.0,0.0,0.0,0.0,1
1966-11,18,0,0,0,1.0,0.0,0.0,0.0,1
1966-12,18,0,0,0,1.0,0.0,0.0,0.0,1
1967-01,18,0,0,0,1.0,0.0,0.0,0.0,1
1967-02,18,0,0,0,1.0,0.0,0.0,0.0,1
1967-03,18,0,0,0,1.0,0.0,0.0,0.0,1
1967-04,18,0,0,0,1.0,0.0,0.0,0.0,1
1967-05,18,0,0,0,1.0,0.0,0.0,0.0,1
1967-06,19,0,0,0,1.0,0.0,0.0,0.0,1
1967-07,19,0,0,0,1.0,0.0,0.0,0.0,1
1967-08,19,0,0,0,1.0,0.0,0.0,0.0,1
1967-09,19,0,0,0,1.0,0.0,0.0,0.0,1
1967-10,19,0,0,0,1.0,0.0,0.0,0.0,1
1967-11,19,0,0,0,1.0,0.0,0.0,0.0,1
1967-12,19,0,0,0,1.0,0.0,0.0,0.0,1
1968-01,18,0,0,0,1.0,0.0,0.0,0.0,1
1968-02,17,0,0,0,1.0,0.0,0.0,0.0,1
1968-03,17,0,0,0,1.0,0.0,0.0,0.0,1
1968-04,17,0,0,0,1.0,0.0,0.0,0.0,1
1968-05,17,0,0,0,1.0,0.0,0.0,0.0,1
1968-06,17,0,0,0,1.0,0.0,0.0,0.0,1
1968-07,18,0,0,0,1.0,0.0,0.0,0.0,1
1968-08,18,0,0,0,1.0,0.0,0.0,0.0,1
1968-09,18,0,0,0,1.0,0.0,0.0,0.0,1
1968-10,18,0,0,0,1.0,0.0,0.0,0.0,1
1968-11,18,0,0,0,1.0,0.0,0.0,0.0,1
1968-12,18,0,0,0,1.0,0.0,0.0,0.0,1
1969-01,18,0,0,0,1.0,0.0,0.0,0.0,1
1969-02,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-03,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-04,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-05,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-06,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-07,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-08,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-09,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-10,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-11,19,0,0,0,1.0,0.0,0.0,0.0,1
1969-12,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-01,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-02,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-03,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-04,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-05,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-06,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-07,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-08,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-09,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-10,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-11,19,0,0,0,1.0,0.0,0.0,0.0,1
1970-12,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-01,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-02,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-03,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-04,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-05,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-06,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-07,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-08,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-09,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-10,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-11,19,0,0,0,1.0,0.0,0.0,0.0,1
1971-12,19,0,0,0,1.0,0.0,0.0,0.0,1
1972-01,19,0,0,0,1.0,0.0,0.0,0.0,1
1972-02,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-03,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-04,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-05,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-06,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-07,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-08,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-09,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-10,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-11,20,0,0,0,1.0,0.0,0.0,0.0,1
1972-12,20,0,0,0,1.0,0.0,0.0,0.0,1
1973-01,20,0,0,0,1.0,0.0,0.0,0.0,1
1973-02,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-03,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-04,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-05,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-06,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-07,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-08,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-09,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-10,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-11,20,5,0,0,0.5,0.5,0.0,0.0,1
1973-12,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-01,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-02,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-03,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-04,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-05,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-06,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-07,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-08,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-09,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-10,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-11,20,5,0,0,0.5,0.5,0.0,0.0,1
1974-12,20,5,0,0,0.5,0.5,0.0,0.0,1
1975-01,20,5,0,0,0.5,0.5,0.0,0.0,1
1975-02,20,5,0,0,0.6570986297009972,0.3429013702990027,0.0,0.0,1
1975-03,20,5,0,0,0.6501225368912702,0.34987746310872986,0.0,0.0,1
1975-04,20,5,0,0,0.6501172913070581,0.3498827086929419,0.0,0.0,1
1975-05,20,5,0,0,0.6465187734591467,0.35348122654085323,0.0,0.0,1
1975-06,20,5,0,0,0.6455020429977232,0.3544979570022768,0.0,0.0,1
1975-07,20,5,0,0,0.641098116347603,0.35890188365239695,0.0,0.0,1
1975-08,20,5,0,0,0.6306421172832162,0.3693578827167838,0.0,0.0,1
1975-09,20,5,0,0,0.6237662615426453,0.3762337384573547,0.0,0.0,1
1975-10,20,5,0,0,0.6194697943120218,0.3805302056879783,0.0,0.0,1
1975-11,20,5,0,0,0.616394500319614,0.38360549968038593,0.0,0.0,1
1975-12,20,5,0,0,0.6128740922873426,0.38712590771265737,0.0,0.0,1
1976-01,20,5,0,0,0.6110889885272587,0.38891101147274143,0.0,0.0,1
1976-02,20,5,0,0,0.6246799533998662,0.3753200466001339,0.0,0.0,1
1976-03,20,5,0,0,0.3939346125996335,0.6060653874003665,0.0,0.0,1
1976-04,20,5,0,0,0.39697030387612964,0.6030296961238704,0.0,0.0,1
1976-05,20,5,0,0,0.4081651562130689,0.5918348437869311,0.0,0.0,1
1976-06,20,5,0,0,0.42131024656995103,0.578689753430049,0.0,0.0,1
1976-07,20,5,0,0,0.4348733373748772,0.5651266626251229,0.0,0.0,1
1976-08,20,5,0,0,0.4484980791804689,0.5515019208195311,0.0,0.0,1
1976-09,20,5,0,0,0.4619062856001824,0.5380937143998176,0.0,0.0,1
1976-10,20,5,0,0,0.4726420181657731,0.5273579818342268,0.0,0.0,1
1976-11,20,5,0,0,0.47625799013026465,0.5237420098697353,0.0,0.0,1
1976-12,20,5,0,0,0.5112976385818296,0.48870236141817036,0.0,0.0,1
1977-01,20,5,0,0,0.5386122860488196,0.4613877139511805,0.0,0.0,1
1977-02,20,5,0,0,0.5863881276091214,0.41361187239087865,0.0,0.0,1
1977-03,20,5,0,0,0.6961163506551914,0.30388364934480866,0.0,0.0,1
1977-04,20,5,0,0,0.6646861538453881,0.3353138461546119,0.0,0.0,1
1977-05,20,5,0,0,0.6660438515625261,0.3339561484374739,0.0,0.0,1
1977-06,20,5,0,0,0.6667415782721174,0.3332584217278826,0.0,0.0,1
1977-07,20,5,0,0,0.6797712148534865,0.3202287851465135,0.0,0.0,1
1977-08,20,5,0,0,0.6818789975716822,0.31812100242831776,0.0,0.0,1
1977-09,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1977-10,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1977-11,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1977-12,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-01,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-02,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-03,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-04,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-05,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-06,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-07,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-08,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-09,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-10,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-11,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1978-12,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1979-01,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1979-02,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1979-03,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1979-04,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1979-05,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1979-06,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1979-07,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1979-08,20,5,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1
1979-09,20,5,5,0,0.40550722935365285,0.1860242105498853,0.4084685600964618,0.0,1
1979-10,20,5,5,0,0.38671759000150574,0.18962105885185454,0.4236613511466396,0.0,1
1979-11,20,5,5,0,0.38744970376233395,0.1963248136905048,0.41622548254716124,0.0,1
1979-12,20,5,5,0,0.4111449073940364,0.2164618199725595,0.37239327263340416,0.0,1
1980-01,20,5,5,0,0.4069427933432381,0.2186217938656666,0.3744354127910953,0.0,1
1980-02,20,5,5,0,0.4128678725556418,0.24054012163677582,0.3465920058075825,0.0,1
1980-03,20,5,5,0,0.43007629674146713,0.2468999449422875,0.32302375831624536,0.0,1
1980-04,20,5,5,0,0.43577269930131113,0.2565448144523381,0.30768248624635075,0.0,1
1980-05,20,5,5,0,0.44834052963933024,0.25463362698839936,0.29702584337227045,0.0,1
1980-06,20,5,5,0,0.4654572481649326,0.2631658675405439,0.27137688429452345,0.0,1
1980-07,20,5,5,0,0.4644309990272699,0.2624397975923504,0.2731292033803797,0.0,1
1980-08,20,5,5,0,0.45832249390930907,0.2631286162826097,0.27854888980808123,0.0,1
1980-09,20,5,5,0,0.4565527016262591,0.26211077630171375,0.2813365220720272,0.0,1
1980-10,20,5,5,0,0.4573859469276675,0.26175634569012224,0.2808577073822103,0.0,1
1980-11,20,5,5,0,0.4489257994360875,0.2763125971974778,0.2747616033664347,0.0,1
1980-12,20,5,5,0,0.45122408985618623,0.2740354135338253,0.2747404966099884,0.0,1
1981-01,20,5,5,0,0.4440307330020807,0.27999371926702576,0.2759755477308935,0.0,1
1981-02,20,5,5,0,0.44363415658765143,0.2797668015801815,0.27659904183216716,0.0,1
1981-03,20,5,5,0,0.44353059619853713,0.2790808588380085,0.2773885449634545,0.0,1
1981-04,20,5,5,0,0.4452782383508161,0.2774272792264654,0.27729448242271865,0.0,1
1981-05,20,5,5,0,0.4500105415135265,0.2758009375042234,0.27418852098225005,0.0,1
1981-06,20,5,5,0,0.4518615981268138,0.27450876890643566,0.2736296329667504,0.0,1
1981-07,20,5,5,0,0.4493943230452214,0.28608938886536633,0.26451628808941224,0.0,1
1981-08,20,5,5,0,0.4471587958870334,0.3002371943511144,0.25260400976185227,0.0,1
1981-09,20,5,5,0,0.44473592573434256,0.30153898885487074,0.25372508541078675,0.0,1
1981-10,20,5,5,0,0.44163374547239387,0.3070935087203688,0.25127274580723724,0.0,1
1981-11,20,5,5,0,0.44052838257114235,0.31420688437411093,0.24526473305474675,0.0,1
1981-12,20,5,5,0,0.40111447999122835,0.4023665589043044,0.19651896110446732,0.0,1
1982-01,20,5,5,0,0.39780348868343907,0.40617296711926315,0.19602354419729787,0.0,1
1982-02,20,5,5,0,0.39874807948697116,0.4069787648959593,0.19427315561706954,0.0,1
1982-03,20,5,5,0,0.42051363458059837,0.39228446787663546,0.18720189754276625,0.0,1
1982-04,20,5,5,0,0.42517883949738994,0.3819011878578463,0.19291997264476363,0.0,1
1982-05,20,5,5,6,0.25,0.25,0.25,0.25,1
1982-06,20,5,5,6,0.25,0.25,0.25,0.25,1
1982-07,20,5,5,6,0.25,0.25,0.25,0.25,1
1982-08,20,5,5,6,0.25,0.25,0.25,0.25,1
1982-09,20,5,5,6,0.25,0.25,0.25,0.25,1
1982-10,20,5,5,6,0.25,0.25,0.25,0.25,1
1982-11,20,5,5,6,0.25,0.25,0.25,0.25,1
1982-12,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-01,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-02,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-03,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-04,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-05,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-06,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-07,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-08,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-09,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-10,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-11,20,5,5,6,0.25,0.25,0.25,0.25,1
1983-12,20,5,5,6,0.25,0.25,0.25,0.25,1
1984-01,20,5,5,6,0.25,0.25,0.25,0.25,1
1984-02,20,5,5,6,0.25,0.25,0.25,0.25,1
1984-03,20,5,5,6,0.25,0.25,0.25,0.25,1
1984-04,20,5,5,6,0.25,0.25,0.25,0.25,1
1984-05,20,5,5,6,0.43842606007274704,0.17473500242405254,0.14698258484490703,0.23985635265829333,1
1984-06,20,5,5,6,0.4502255111498516,0.1779397043142305,0.15028099340065437,0.2215537911352635,1
1984-07,20,5,5,6,0.44745097684321594,0.17505815590838814,0.15331478699890275,0.22417608024949315,1
1984-08,20,5,5,6,0.43731301469359657,0.17107529608484,0.16705944390950792,0.2245522453120555,1
1984-09,20,5,5,6,0.450744513340298,0.17337073095072622,0.1751520835320691,0.20073267217690668,1
1984-10,20,5,5,6,0.45008040113124825,0.16991382397128157,0.17819956669967713,0.201806208197793,1
1984-11,20,5,5,6,0.4485019969031418,0.16925345253988677,0.17788758387793446,0.20435696667903702,1
1984-12,20,5,5,6,0.4138199705324965,0.16364907756074487,0.22768616596112135,0.19484478594563734,1
1985-01,20,5,5,6,0.4075057139914715,0.16458514219723194,0.22887277483827853,0.19903636897301805,1
1985-02,20,5,5,6,0.4057873453237208,0.16449310092116107,0.228414910831704,0.20130464292341413,1
1985-03,20,5,5,6,0.41834960459863607,0.13302962954823572,0.23724193702578933,0.2113788288273389,1
1985-04,20,5,5,6,0.4293039473461166,0.11549377550826859,0.2434561385862292,0.21174613855938565,1
1985-05,20,5,5,6,0.42681604818890684,0.11652836124983841,0.24275177827217603,0.2139038122890787,1
1985-06,20,5,5,6,0.40524120573988676,0.11315834082012867,0.2762886942848169,0.20531175915516772,1
1985-07,20,5,5,6,0.42668008338422914,0.11474863263611292,0.254941902971609,0.20362938100804887,1
1985-08,20,5,5,6,0.4319541567991741,0.11473401053426184,0.2630470407640142,0.19026479190254988,1
1985-09,20,5,5,6,0.4338924601348236,0.1143934797576067,0.26100743911370894,0.19070662099386082,1
1985-10,20,5,5,6,0.43778609665728635,0.11164591256531792,0.258976680888049,0.19159130988934683,1
1985-11,20,5,5,6,0.44495305234992993,0.1081009138788641,0.26870284440933634,0.17824318936186961,1
1985-12,20,5,5,6,0.4309145123175731,0.11327336960379261,0.2754634620022924,0.18034865607634193,1
1986-01,20,5,5,6,0.4345145259561711,0.11552223986533373,0.2643151798931509,0.18564805428534423,1
1986-02,20,5,5,6,0.4348355112871149,0.11546253319713862,0.2614020702835212,0.18829988523222538,1
1986-03,20,5,5,6,0.4455036648585429,0.11705112466094433,0.2519450863905829,0.18550012408992983,1
1986-04,20,5,5,6,0.43986576589712123,0.1217386270266488,0.2554916686720088,0.18290393840422123,1
1986-05,20,5,5,6,0.4408654757123064,0.1257504944599596,0.253222064067797,0.18016196575993704,1
1986-06,20,5,5,6,0.4493322421843593,0.12511952959605976,0.2464250644009928,0.17912316381858817,1
1986-07,20,5,5,6,0.4416232918711982,0.1239847813866549,0.25791236834990033,0.17647955839224658,1
1986-08,20,5,5,6,0.43986500923252814,0.12423895951529304,0.2617147622194962,0.17418126903268255,1
1986-09,20,5,5,6,0.43978678900227486,0.12427284166345591,0.2620296699014939,0.17391069943277537,1
1986-10,20,5,5,6,0.44449787510296157,0.12581611585526514,0.25544717951310203,0.17423882952867137,1
1986-11,20,5,5,6,0.4426445725223617,0.12525473547402557,0.2564582103289557,0.17564248167465693,1
1986-12,20,5,5,6,0.4255449406361248,0.1287611976792285,0.26461357178348494,0.1810802899011617,1
1987-01,20,5,5,6,0.425219834702743,0.12867954261210002,0.2650753274525863,0.18102529523257083,1
1987-02,20,5,5,6,0.4581024449022561,0.1210490039725802,0.2526754623403524,0.16817308878481135,1
1987-03,20,5,5,6,0.4639573705108182,0.1223902449486188,0.24836635114134453,0.16528603339921838,1
1987-04,20,5,5,6,0.4735981410644462,0.1211272865328885,0.24818377900302663,0.15709079339963866,1
1987-05,20,5,5,6,0.47557842404128736,0.12167395429999704,0.24460121769536178,0.15814640396335383,1
1987-06,20,5,5,6,0.45599798843021927,0.12544955258937107,0.24500864028512684,0.17354381869528288,1
1987-07,20,5,5,6,0.4569294016245977,0.12530140375646223,0.2423872720589349,0.17538192256000526,1
1987-08,20,5,5,6,0.46131096488449524,0.1251707221629639,0.23985399923083617,0.17366431372170457,1
1987-09,20,5,5,6,0.4484790280208748,0.1229567898748985,0.24031757390315245,0.18824660820107414,1
1987-10,20,5,5,6,0.44940267291685576,0.12409031256828927,0.23982857386878867,0.18667844064606628,1
1987-11,20,5,5,6,0.47378595223441,0.13386375928484268,0.25137988231803354,0.14097040616271383,1
1987-12,20,5,5,6,0.4859738615519735,0.13434574903158583,0.24105829425546452,0.1386220951609762,1
1988-01,20,5,5,6,0.447813577151416,0.1425743716839559,0.2592100485988125,0.15040200256581554,1
1988-02,20,5,5,6,0.449814345070137,0.1405691352870849,0.25901620948773557,0.15060031015504255,1
1988-03,20,5,5,6,0.43951007983449003,0.16399392651270375,0.2499413306655821,0.14655466298722417,1
1988-04,20,5,5,6,0.39923138502027294,0.2031123841540121,0.2515862717770499,0.14606995904866518,1
1988-05,20,5,5,6,0.40063260625987535,0.20344988071968306,0.24997478186056016,0.1459427311598814,1
1988-06,20,5,5,6,0.4029439380025867,0.20463816008386562,0.2462319100587255,0.1461859918548222,1
1988-07,20,5,5,6,0.35167691259070216,0.22095318631158897,0.2721971919592821,0.15517270913842673,1
1988-08,20,5,5,6,0.34872463093908557,0.2227643891583741,0.2707012187927074,0.15780976110983286,1
1988-09,20,5,5,6,0.3473676922595736,0.2217392882585109,0.2723377763150073,0.1585552431669082,1
1988-10,20,5,5,6,0.34607804978258927,0.22387922264166482,0.2722031833645132,0.1578395442112327,1
1988-11,20,5,5,6,0.3395997189947443,0.22178023453736193,0.2825458263909767,0.15607422007691707,1
1988-12,20,5,5,6,0.3413427758497781,0.2188794043117663,0.28311384328647127,0.15666397655198427,1
1989-01,20,5,5,6,0.343337200441935,0.2122239421236992,0.28901936057714805,0.1554194968572178,1
1989-02,20,5,5,6,0.34211268799179906,0.21465527984645735,0.2871117984134287,0.15612023374831485,1
1989-03,20,5,5,6,0.33680993661840875,0.20384088634494973,0.30223217729748747,0.15711699973915405,1
1989-04,20,5,5,6,0.33538071638559885,0.20091388510063474,0.3046323739202899,0.15907302459347653,1
1989-05,20,5,5,6,0.32265410537152744,0.19905227313787016,0.3173158280241607,0.16097779346644173,1
1989-06,20,5,5,6,0.31173341777320457,0.20657725651166395,0.32369754284245006,0.15799178287268137,1
1989-07,20,5,5,6,0.3063620065189634,0.205888507580044,0.32862494423770877,0.1591245416632839,1
1989-08,20,5,5,6,0.30635263669883,0.20298260421872963,0.33014327725191067,0.16052148183052964,1
1989-09,20,5,5,6,0.3038561177345127,0.2025386036174333,0.330784818407568,0.1628204602404858,1
1989-10,20,5,5,6,0.3010790215724296,0.19930140517670888,0.33667612479567255,0.162943448455189,1
1989-11,20,5,5,6,0.302466554390274,0.20162693786234906,0.33376103628381704,0.16214547146355998,1
1989-12,20,5,5,6,0.31053149433690463,0.1987674902944796,0.33068025394521844,0.16002076142339727,1
1990-01,20,5,5,6,0.31044218848374927,0.19879525166134285,0.33065334933864843,0.16010921051625945,1
1990-02,20,5,5,6,0.31215584272579217,0.20671250923329962,0.3151810341512967,0.1659506138896114,1
1990-03,20,5,5,6,0.31291587824606787,0.20843292318463852,0.3083719906698745,0.1702792078994191,1
1990-04,20,5,5,6,0.30422786929866186,0.2295789132523464,0.2718289756474444,0.19436424180154732,1
1990-05,20,5,5,6,0.3056339900567135,0.23668125260426148,0.2574999199533099,0.2001848373857152,1
1990-06,20,5,5,6,0.3116131310709713,0.23746218035452601,0.2514478323475398,0.19947685622696296,1
1990-07,20,5,5,6,0.31687406068469176,0.2364672595173044,0.2439399408883679,0.2027187389096359,1
1990-08,20,5,5,6,0.3192264621528859,0.2323080245745287,0.2457711184215122,0.20269439485107318,1
1990-09,20,5,5,6,0.30819773177575266,0.23381918110410188,0.24671889982837153,0.2112641872917739,1
1990-10,20,5,5,6,0.3080444005096248,0.2344714228204833,0.24781824745997183,0.2096659292099201,1
1990-11,20,5,5,6,0.2638464251176966,0.2021584361031699,0.2160132688778977,0.3179818699012357,1
1990-12,20,5,5,6,0.2567199001202986,0.20170299590154608,0.20267135970638875,0.33890574427176656,1
1991-01,20,5,5,6,0.2681028463253931,0.2116197031617343,0.1948651497846087,0.3254123007282638,1
1991-02,20,5,6,6,0.26444749551509855,0.2217833767936393,0.1921447185438856,0.3216244091473765,1
1991-03,20,5,6,6,0.26916069915412966,0.22302458045328186,0.19903205794581738,0.3087826624467711,1
1991-04,20,5,6,6,0.27762429147739365,0.229536344255425,0.19033286316035072,0.3025065011068306,1
1991-05,20,5,6,6,0.2781690199047802,0.22934057034899022,0.1902106337835343,0.3022797759626953,1
1991-06,20,5,6,6,0.27908292294497045,0.22920198177098428,0.19256900390626344,0.29914609137778186,1
1991-07,20,5,6,6,0.3651981599587601,0.203024165590565,0.16483874433303472,0.26693893011764025,1
1991-08,20,5,6,6,0.36692667699722786,0.19961607173175047,0.16581745509948914,0.26763979617153255,1
1991-09,20,5,6,6,0.36637566567670293,0.20247742684845896,0.1653289405309185,0.2658179669439196,1
1991-10,20,5,6,6,0.3706967931237695,0.20241474588540453,0.16111850137993763,0.26576995961088834,1
1991-11,20,5,6,6,0.3647185961420518,0.20201651523294104,0.15747422028109936,0.27579066834390775,1
1991-12,20,5,6,6,0.3641157730194668,0.20603179765718152,0.15546541675055853,0.2743870125727932,1
