month,AUS,BEL,CAN,CHE,DEU,DNK,ESP,EUR,FIN,FRA,GBR,IRL,ITA,JPN,NLD,NOR,PRT,SWE,USA
1921-11,0.00322511547575,0.00234109206934,,0.00351459320111,0.00294354161497,0.00589662174339,0.0048675504594,,0.00526169408931,,0.00503329811552,,,0.00429061929626,0.0029919379701,0.00453515046102,0.00565414541075,0.00439232238173,0.00327373971032
1921-12,0.00322511547575,0.00234109206934,,0.00351459320111,0.00294354161497,0.00589662174339,0.0048675504594,,0.00526169408931,,0.00503329811552,,,0.00429061929626,0.0029919379701,0.00453515046102,0.00565414541075,0.00439232238173,0.00327373971032
1922-01,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-02,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-03,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-04,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-05,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-06,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-07,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-08,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-09,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-10,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-11,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1922-12,0.00334178268711,0.00234800418815,,0.00371481948492,0.0028628235919,0.00502541205893,0.0048675504594,,0.00526169408931,,0.00373881726985,,,0.00369081568506,0.00326570046702,0.0044716988934,0.00565414541075,0.00407412384302,0.00327373971032
1923-01,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-02,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-03,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-04,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-05,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-06,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-07,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-08,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-09,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-10,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-11,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1923-12,0.00334178268711,0.00235741207462,,0.00355467344749,0.00482013882567,0.00458271051633,0.00287089873111,,0.00526169408931,0.00350657485913,0.00211684615654,,0.00470941559227,0.004131481326,0.00291126310091,0.00324157788538,0.00565414541075,0.0027092626003,0.00327373971032
1924-01,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-02,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-03,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-04,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-05,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-06,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-07,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-08,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-09,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-10,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-11,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1924-12,0.00339173706094,0.00250006666904,,0.00323353580655,,0.00495440807817,0.00287089873111,,0.00526169408931,0.0035867253894,0.00215754580268,,0.00437643879575,0.00415696224043,0.00215754580268,0.00353864340217,0.00720732359152,0.00262833708184,0.00327373971032
1925-01,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-02,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-03,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-04,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-05,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-06,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-07,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-08,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-09,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-10,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-11,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1925-12,0.00339173706094,0.00272876399911,,0.00335409499041,0.00881786015472,0.00517709658024,0.00287089873111,,0.00565414541075,0.00424131619013,0.0027820343418,,0.00435260808681,0.0040996204743,0.00342635414766,0.00417766002515,0.00720732359152,0.00327373971032,0.00327373971032
1926-01,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-02,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-03,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-04,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-05,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-06,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-07,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-08,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-09,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-10,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-11,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1926-12,0.0034416640927,0.0029782210515,,0.00355467344749,0.00658921250982,0.00517709658024,0.00287089873111,,0.00526169408931,0.00462232459098,0.00334606252757,,0.0057715531914,0.00414422267229,0.00254733934816,0.00327373971032,0.00720732359152,0.00319331387263,0.00327373971032
1927-01,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-02,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-03,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-04,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-05,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-06,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-07,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-08,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-09,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-10,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-11,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1927-12,0.0034416640927,0.00297977286303,,0.00343437924461,0.00489124719897,0.00433870409037,0.00287089873111,,0.00526169408931,0.00459855826723,0.00368281281622,,0.00677508415809,0.00415059267859,0.00233640820687,0.00313697340645,0.00643402997114,0.00319331387263,0.00327373971032
1928-01,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-02,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-03,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-04,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-05,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-06,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-07,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-08,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-09,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-10,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-11,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1928-12,0.0034416640927,0.00299803568526,,0.00343437924461,0.00585755604823,0.0040282913134,0.00287089873111,,0.0048675504594,0.00239324547543,0.00347449503936,,0.00621633208421,0.00367160779938,0.00300806438179,0.00253113122038,0.00643402997114,0.00327373971032,0.00327373971032
1929-01,0.0034416640927,0.00300630280161,,0.00343437924461,0.00601371879714,0.00401234425828,0.00287089873111,,0.00565414541075,0.00248248953502,0.00339424580064,,0.00443995656836,0.00364599129185,0.0034584508981,0.00327373971032,0.00643402997114,0.00311281674733,0.00324129807381
1929-02,0.0034416640927,0.00300630280161,,0.00343437924461,0.00601371879714,0.00401234425828,0.00287089873111,,0.00565414541075,0.00248248953502,0.00339424580064,,0.00443995656836,0.00364599129185,0.0034584508981,0.00327373971032,0.00643402997114,0.00311281674733,0.00324129807381
1929-03,0.0034416640927,0.00300630280161,,0.00343437924461,0.00601371879714,0.00401234425828,0.00287089873111,,0.00565414541075,0.00248248953502,0.00339424580064,,0.00443995656836,0.00364599129185,0.0034584508981,0.00327373971032,0.00643402997114,0.00311281674733,0.00324129807381
1929-04,0.0034416640927,0.00300630280161,,0.00343437924461,0.00601371879714,0.00401234425828,0.00287089873111,,0.00565414541075,0.00248248953502,0.00339424580064,,0.00443995656836,0.00364599129185,0.0034584508981,0.00327373971032,0.00643402997114,0.00311281674733,0.00324129807381
1929-05,0.0034416640927,0.00300630280161,,0.00343437924461,0.00601371879714,0.00401234425828,0.00287089873111,,0.00565414541075,0.00248248953502,0.00339424580064,,0.00443995656836,0.00364599129185,0.0034584508981,0.00327373971032,0.00643402997114,0.00311281674733,0.00324129807381
1929-06,0.0034416640927,0.00300630280161,,0.00343437924461,0.00601371879714,0.00401234425828,0.00287089873111,,0.00565414541075,0.00248248953502,0.00339424580064,,0.00443995656836,0.00364599129185,0.0034584508981,0.00327373971032,0.00643402997114,0.00311281674733,0.00324129807381
1929-07,0.0034416640927,0.00300630280161,,0.00343437924461,0.00601371879714,0.00401234425828,0.00287089873111,,0.00565414541075,0.00248248953502,0.00339424580064,,0.00443995656836,0.00364599129185,0.0034584508981,0.00327373971032,0.00643402997114,0.00311281674733,0.00324129807381
1929-08,0.0034416640927,0.00300630280161,,0.00343437924461,0.00601371879714,0.00401234425828,0.00287089873111,,0.00565414541075,0.00248248953502,0.00339424580064,,0.00443995656836,0.00364599129185,0.0034584508981,0.00327373971032,0.00643402997114,0.00311281674733,0.00324129807381
